date_id,calendar_date,day,day_name,week,month,month_name,quarter,year,fiscal_month,fiscal_quarter,fiscal_year,is_weekend
773,2022-02-11,11,Friday,6,2,February,1,2022,11,4,2021,False
774,2022-02-12,12,Saturday,6,2,February,1,2022,11,4,2021,True
775,2022-02-13,13,Sunday,6,2,February,1,2022,11,4,2021,True
776,2022-02-14,14,Monday,7,2,February,1,2022,11,4,2021,False
777,2022-02-15,15,Tuesday,7,2,February,1,2022,11,4,2021,False
778,2022-02-16,16,Wednesday,7,2,February,1,2022,11,4,2021,False
779,2022-02-17,17,Thursday,7,2,February,1,2022,11,4,2021,False
780,2022-02-18,18,Friday,7,2,February,1,2022,11,4,2021,False
781,2022-02-19,19,Saturday,7,2,February,1,2022,11,4,2021,True
782,2022-02-20,20,Sunday,7,2,February,1,2022,11,4,2021,True
783,2022-02-21,21,Monday,8,2,February,1,2022,11,4,2021,False
784,2022-02-22,22,Tuesday,8,2,February,1,2022,11,4,2021,False
785,2022-02-23,23,Wednesday,8,2,February,1,2022,11,4,2021,False
786,2022-02-24,24,Thursday,8,2,February,1,2022,11,4,2021,False
787,2022-02-25,25,Friday,8,2,February,1,2022,11,4,2021,False
788,2022-02-26,26,Saturday,8,2,February,1,2022,11,4,2021,True
789,2022-02-27,27,Sunday,8,2,February,1,2022,11,4,2021,True
790,2022-02-28,28,Monday,9,2,February,1,2022,11,4,2021,False
791,2022-03-01,1,Tuesday,9,3,March,1,2022,12,4,2021,False
792,2022-03-02,2,Wednesday,9,3,March,1,2022,12,4,2021,False
793,2022-03-03,3,Thursday,9,3,March,1,2022,12,4,2021,False
794,2022-03-04,4,Friday,9,3,March,1,2022,12,4,2021,False
795,2022-03-05,5,Saturday,9,3,March,1,2022,12,4,2021,True
796,2022-03-06,6,Sunday,9,3,March,1,2022,12,4,2021,True
797,2022-03-07,7,Monday,10,3,March,1,2022,12,4,2021,False
798,2022-03-08,8,Tuesday,10,3,March,1,2022,12,4,2021,False
799,2022-03-09,9,Wednesday,10,3,March,1,2022,12,4,2021,False
800,2022-03-10,10,Thursday,10,3,March,1,2022,12,4,2021,False
801,2022-03-11,11,Friday,10,3,March,1,2022,12,4,2021,False
802,2022-03-12,12,Saturday,10,3,March,1,2022,12,4,2021,True
803,2022-03-13,13,Sunday,10,3,March,1,2022,12,4,2021,True
804,2022-03-14,14,Monday,11,3,March,1,2022,12,4,2021,False
805,2022-03-15,15,Tuesday,11,3,March,1,2022,12,4,2021,False
806,2022-03-16,16,Wednesday,11,3,March,1,2022,12,4,2021,False
807,2022-03-17,17,Thursday,11,3,March,1,2022,12,4,2021,False
808,2022-03-18,18,Friday,11,3,March,1,2022,12,4,2021,False
809,2022-03-19,19,Saturday,11,3,March,1,2022,12,4,2021,True
810,2022-03-20,20,Sunday,11,3,March,1,2022,12,4,2021,True
811,2022-03-21,21,Monday,12,3,March,1,2022,12,4,2021,False
812,2022-03-22,22,Tuesday,12,3,March,1,2022,12,4,2021,False
813,2022-03-23,23,Wednesday,12,3,March,1,2022,12,4,2021,False
814,2022-03-24,24,Thursday,12,3,March,1,2022,12,4,2021,False
815,2022-03-25,25,Friday,12,3,March,1,2022,12,4,2021,False
816,2022-03-26,26,Saturday,12,3,March,1,2022,12,4,2021,True
817,2022-03-27,27,Sunday,12,3,March,1,2022,12,4,2021,True
818,2022-03-28,28,Monday,13,3,March,1,2022,12,4,2021,False
819,2022-03-29,29,Tuesday,13,3,March,1,2022,12,4,2021,False
820,2022-03-30,30,Wednesday,13,3,March,1,2022,12,4,2021,False
821,2022-03-31,31,Thursday,13,3,March,1,2022,12,4,2021,False
822,2022-04-01,1,Friday,13,4,April,2,2022,1,1,2022,False
823,2022-04-02,2,Saturday,13,4,April,2,2022,1,1,2022,True
824,2022-04-03,3,Sunday,13,4,April,2,2022,1,1,2022,True
825,2022-04-04,4,Monday,14,4,April,2,2022,1,1,2022,False
826,2022-04-05,5,Tuesday,14,4,April,2,2022,1,1,2022,False
827,2022-04-06,6,Wednesday,14,4,April,2,2022,1,1,2022,False
828,2022-04-07,7,Thursday,14,4,April,2,2022,1,1,2022,False
829,2022-04-08,8,Friday,14,4,April,2,2022,1,1,2022,False
830,2022-04-09,9,Saturday,14,4,April,2,2022,1,1,2022,True
831,2022-04-10,10,Sunday,14,4,April,2,2022,1,1,2022,True
832,2022-04-11,11,Monday,15,4,April,2,2022,1,1,2022,False
833,2022-04-12,12,Tuesday,15,4,April,2,2022,1,1,2022,False
834,2022-04-13,13,Wednesday,15,4,April,2,2022,1,1,2022,False
835,2022-04-14,14,Thursday,15,4,April,2,2022,1,1,2022,False
836,2022-04-15,15,Friday,15,4,April,2,2022,1,1,2022,False
837,2022-04-16,16,Saturday,15,4,April,2,2022,1,1,2022,True
838,2022-04-17,17,Sunday,15,4,April,2,2022,1,1,2022,True
839,2022-04-18,18,Monday,16,4,April,2,2022,1,1,2022,False
840,2022-04-19,19,Tuesday,16,4,April,2,2022,1,1,2022,False
841,2022-04-20,20,Wednesday,16,4,April,2,2022,1,1,2022,False
842,2022-04-21,21,Thursday,16,4,April,2,2022,1,1,2022,False
843,2022-04-22,22,Friday,16,4,April,2,2022,1,1,2022,False
844,2022-04-23,23,Saturday,16,4,April,2,2022,1,1,2022,True
845,2022-04-24,24,Sunday,16,4,April,2,2022,1,1,2022,True
846,2022-04-25,25,Monday,17,4,April,2,2022,1,1,2022,False
847,2022-04-26,26,Tuesday,17,4,April,2,2022,1,1,2022,False
848,2022-04-27,27,Wednesday,17,4,April,2,2022,1,1,2022,False
849,2022-04-28,28,Thursday,17,4,April,2,2022,1,1,2022,False
850,2022-04-29,29,Friday,17,4,April,2,2022,1,1,2022,False
851,2022-04-30,30,Saturday,17,4,April,2,2022,1,1,2022,True
852,2022-05-01,1,Sunday,17,5,May,2,2022,2,1,2022,True
853,2022-05-02,2,Monday,18,5,May,2,2022,2,1,2022,False
854,2022-05-03,3,Tuesday,18,5,May,2,2022,2,1,2022,False
855,2022-05-04,4,Wednesday,18,5,May,2,2022,2,1,2022,False
856,2022-05-05,5,Thursday,18,5,May,2,2022,2,1,2022,False
857,2022-05-06,6,Friday,18,5,May,2,2022,2,1,2022,False
858,2022-05-07,7,Saturday,18,5,May,2,2022,2,1,2022,True
859,2022-05-08,8,Sunday,18,5,May,2,2022,2,1,2022,True
860,2022-05-09,9,Monday,19,5,May,2,2022,2,1,2022,False
861,2022-05-10,10,Tuesday,19,5,May,2,2022,2,1,2022,False
862,2022-05-11,11,Wednesday,19,5,May,2,2022,2,1,2022,False
863,2022-05-12,12,Thursday,19,5,May,2,2022,2,1,2022,False
864,2022-05-13,13,Friday,19,5,May,2,2022,2,1,2022,False
865,2022-05-14,14,Saturday,19,5,May,2,2022,2,1,2022,True
866,2022-05-15,15,Sunday,19,5,May,2,2022,2,1,2022,True
867,2022-05-16,16,Monday,20,5,May,2,2022,2,1,2022,False
868,2022-05-17,17,Tuesday,20,5,May,2,2022,2,1,2022,False
869,2022-05-18,18,Wednesday,20,5,May,2,2022,2,1,2022,False
870,2022-05-19,19,Thursday,20,5,May,2,2022,2,1,2022,False
871,2022-05-20,20,Friday,20,5,May,2,2022,2,1,2022,False
872,2022-05-21,21,Saturday,20,5,May,2,2022,2,1,2022,True
873,2022-05-22,22,Sunday,20,5,May,2,2022,2,1,2022,True
874,2022-05-23,23,Monday,21,5,May,2,2022,2,1,2022,False
875,2022-05-24,24,Tuesday,21,5,May,2,2022,2,1,2022,False
876,2022-05-25,25,Wednesday,21,5,May,2,2022,2,1,2022,False
877,2022-05-26,26,Thursday,21,5,May,2,2022,2,1,2022,False
878,2022-05-27,27,Friday,21,5,May,2,2022,2,1,2022,False
879,2022-05-28,28,Saturday,21,5,May,2,2022,2,1,2022,True
880,2022-05-29,29,Sunday,21,5,May,2,2022,2,1,2022,True
881,2022-05-30,30,Monday,22,5,May,2,2022,2,1,2022,False
882,2022-05-31,31,Tuesday,22,5,May,2,2022,2,1,2022,False
883,2022-06-01,1,Wednesday,22,6,June,2,2022,3,1,2022,False
884,2022-06-02,2,Thursday,22,6,June,2,2022,3,1,2022,False
885,2022-06-03,3,Friday,22,6,June,2,2022,3,1,2022,False
886,2022-06-04,4,Saturday,22,6,June,2,2022,3,1,2022,True
887,2022-06-05,5,Sunday,22,6,June,2,2022,3,1,2022,True
888,2022-06-06,6,Monday,23,6,June,2,2022,3,1,2022,False
889,2022-06-07,7,Tuesday,23,6,June,2,2022,3,1,2022,False
890,2022-06-08,8,Wednesday,23,6,June,2,2022,3,1,2022,False
891,2022-06-09,9,Thursday,23,6,June,2,2022,3,1,2022,False
892,2022-06-10,10,Friday,23,6,June,2,2022,3,1,2022,False
893,2022-06-11,11,Saturday,23,6,June,2,2022,3,1,2022,True
894,2022-06-12,12,Sunday,23,6,June,2,2022,3,1,2022,True
895,2022-06-13,13,Monday,24,6,June,2,2022,3,1,2022,False
896,2022-06-14,14,Tuesday,24,6,June,2,2022,3,1,2022,False
897,2022-06-15,15,Wednesday,24,6,June,2,2022,3,1,2022,False
898,2022-06-16,16,Thursday,24,6,June,2,2022,3,1,2022,False
899,2022-06-17,17,Friday,24,6,June,2,2022,3,1,2022,False
900,2022-06-18,18,Saturday,24,6,June,2,2022,3,1,2022,True
901,2022-06-19,19,Sunday,24,6,June,2,2022,3,1,2022,True
902,2022-06-20,20,Monday,25,6,June,2,2022,3,1,2022,False
903,2022-06-21,21,Tuesday,25,6,June,2,2022,3,1,2022,False
904,2022-06-22,22,Wednesday,25,6,June,2,2022,3,1,2022,False
905,2022-06-23,23,Thursday,25,6,June,2,2022,3,1,2022,False
906,2022-06-24,24,Friday,25,6,June,2,2022,3,1,2022,False
907,2022-06-25,25,Saturday,25,6,June,2,2022,3,1,2022,True
908,2022-06-26,26,Sunday,25,6,June,2,2022,3,1,2022,True
909,2022-06-27,27,Monday,26,6,June,2,2022,3,1,2022,False
910,2022-06-28,28,Tuesday,26,6,June,2,2022,3,1,2022,False
911,2022-06-29,29,Wednesday,26,6,June,2,2022,3,1,2022,False
912,2022-06-30,30,Thursday,26,6,June,2,2022,3,1,2022,False
913,2022-07-01,1,Friday,26,7,July,3,2022,4,2,2022,False
914,2022-07-02,2,Saturday,26,7,July,3,2022,4,2,2022,True
915,2022-07-03,3,Sunday,26,7,July,3,2022,4,2,2022,True
916,2022-07-04,4,Monday,27,7,July,3,2022,4,2,2022,False
917,2022-07-05,5,Tuesday,27,7,July,3,2022,4,2,2022,False
918,2022-07-06,6,Wednesday,27,7,July,3,2022,4,2,2022,False
919,2022-07-07,7,Thursday,27,7,July,3,2022,4,2,2022,False
920,2022-07-08,8,Friday,27,7,July,3,2022,4,2,2022,False
921,2022-07-09,9,Saturday,27,7,July,3,2022,4,2,2022,True
922,2022-07-10,10,Sunday,27,7,July,3,2022,4,2,2022,True
923,2022-07-11,11,Monday,28,7,July,3,2022,4,2,2022,False
924,2022-07-12,12,Tuesday,28,7,July,3,2022,4,2,2022,False
925,2022-07-13,13,Wednesday,28,7,July,3,2022,4,2,2022,False
926,2022-07-14,14,Thursday,28,7,July,3,2022,4,2,2022,False
927,2022-07-15,15,Friday,28,7,July,3,2022,4,2,2022,False
928,2022-07-16,16,Saturday,28,7,July,3,2022,4,2,2022,True
929,2022-07-17,17,Sunday,28,7,July,3,2022,4,2,2022,True
930,2022-07-18,18,Monday,29,7,July,3,2022,4,2,2022,False
931,2022-07-19,19,Tuesday,29,7,July,3,2022,4,2,2022,False
932,2022-07-20,20,Wednesday,29,7,July,3,2022,4,2,2022,False
933,2022-07-21,21,Thursday,29,7,July,3,2022,4,2,2022,False
934,2022-07-22,22,Friday,29,7,July,3,2022,4,2,2022,False
935,2022-07-23,23,Saturday,29,7,July,3,2022,4,2,2022,True
936,2022-07-24,24,Sunday,29,7,July,3,2022,4,2,2022,True
937,2022-07-25,25,Monday,30,7,July,3,2022,4,2,2022,False
938,2022-07-26,26,Tuesday,30,7,July,3,2022,4,2,2022,False
939,2022-07-27,27,Wednesday,30,7,July,3,2022,4,2,2022,False
940,2022-07-28,28,Thursday,30,7,July,3,2022,4,2,2022,False
941,2022-07-29,29,Friday,30,7,July,3,2022,4,2,2022,False
942,2022-07-30,30,Saturday,30,7,July,3,2022,4,2,2022,True
943,2022-07-31,31,Sunday,30,7,July,3,2022,4,2,2022,True
944,2022-08-01,1,Monday,31,8,August,3,2022,5,2,2022,False
945,2022-08-02,2,Tuesday,31,8,August,3,2022,5,2,2022,False
946,2022-08-03,3,Wednesday,31,8,August,3,2022,5,2,2022,False
947,2022-08-04,4,Thursday,31,8,August,3,2022,5,2,2022,False
948,2022-08-05,5,Friday,31,8,August,3,2022,5,2,2022,False
949,2022-08-06,6,Saturday,31,8,August,3,2022,5,2,2022,True
950,2022-08-07,7,Sunday,31,8,August,3,2022,5,2,2022,True
951,2022-08-08,8,Monday,32,8,August,3,2022,5,2,2022,False
952,2022-08-09,9,Tuesday,32,8,August,3,2022,5,2,2022,False
953,2022-08-10,10,Wednesday,32,8,August,3,2022,5,2,2022,False
954,2022-08-11,11,Thursday,32,8,August,3,2022,5,2,2022,False
955,2022-08-12,12,Friday,32,8,August,3,2022,5,2,2022,False
956,2022-08-13,13,Saturday,32,8,August,3,2022,5,2,2022,True
957,2022-08-14,14,Sunday,32,8,August,3,2022,5,2,2022,True
958,2022-08-15,15,Monday,33,8,August,3,2022,5,2,2022,False
959,2022-08-16,16,Tuesday,33,8,August,3,2022,5,2,2022,False
960,2022-08-17,17,Wednesday,33,8,August,3,2022,5,2,2022,False
961,2022-08-18,18,Thursday,33,8,August,3,2022,5,2,2022,False
962,2022-08-19,19,Friday,33,8,August,3,2022,5,2,2022,False
963,2022-08-20,20,Saturday,33,8,August,3,2022,5,2,2022,True
964,2022-08-21,21,Sunday,33,8,August,3,2022,5,2,2022,True
965,2022-08-22,22,Monday,34,8,August,3,2022,5,2,2022,False
966,2022-08-23,23,Tuesday,34,8,August,3,2022,5,2,2022,False
967,2022-08-24,24,Wednesday,34,8,August,3,2022,5,2,2022,False
968,2022-08-25,25,Thursday,34,8,August,3,2022,5,2,2022,False
969,2022-08-26,26,Friday,34,8,August,3,2022,5,2,2022,False
970,2022-08-27,27,Saturday,34,8,August,3,2022,5,2,2022,True
971,2022-08-28,28,Sunday,34,8,August,3,2022,5,2,2022,True
972,2022-08-29,29,Monday,35,8,August,3,2022,5,2,2022,False
973,2022-08-30,30,Tuesday,35,8,August,3,2022,5,2,2022,False
974,2022-08-31,31,Wednesday,35,8,August,3,2022,5,2,2022,False
975,2022-09-01,1,Thursday,35,9,September,3,2022,6,2,2022,False
976,2022-09-02,2,Friday,35,9,September,3,2022,6,2,2022,False
977,2022-09-03,3,Saturday,35,9,September,3,2022,6,2,2022,True
978,2022-09-04,4,Sunday,35,9,September,3,2022,6,2,2022,True
979,2022-09-05,5,Monday,36,9,September,3,2022,6,2,2022,False
980,2022-09-06,6,Tuesday,36,9,September,3,2022,6,2,2022,False
981,2022-09-07,7,Wednesday,36,9,September,3,2022,6,2,2022,False
982,2022-09-08,8,Thursday,36,9,September,3,2022,6,2,2022,False
983,2022-09-09,9,Friday,36,9,September,3,2022,6,2,2022,False
984,2022-09-10,10,Saturday,36,9,September,3,2022,6,2,2022,True
985,2022-09-11,11,Sunday,36,9,September,3,2022,6,2,2022,True
986,2022-09-12,12,Monday,37,9,September,3,2022,6,2,2022,False
987,2022-09-13,13,Tuesday,37,9,September,3,2022,6,2,2022,False
988,2022-09-14,14,Wednesday,37,9,September,3,2022,6,2,2022,False
989,2022-09-15,15,Thursday,37,9,September,3,2022,6,2,2022,False
990,2022-09-16,16,Friday,37,9,September,3,2022,6,2,2022,False
991,2022-09-17,17,Saturday,37,9,September,3,2022,6,2,2022,True
992,2022-09-18,18,Sunday,37,9,September,3,2022,6,2,2022,True
993,2022-09-19,19,Monday,38,9,September,3,2022,6,2,2022,False
994,2022-09-20,20,Tuesday,38,9,September,3,2022,6,2,2022,False
995,2022-09-21,21,Wednesday,38,9,September,3,2022,6,2,2022,False
996,2022-09-22,22,Thursday,38,9,September,3,2022,6,2,2022,False
997,2022-09-23,23,Friday,38,9,September,3,2022,6,2,2022,False
998,2022-09-24,24,Saturday,38,9,September,3,2022,6,2,2022,True
999,2022-09-25,25,Sunday,38,9,September,3,2022,6,2,2022,True
1000,2022-09-26,26,Monday,39,9,September,3,2022,6,2,2022,False
1001,2022-09-27,27,Tuesday,39,9,September,3,2022,6,2,2022,False
1002,2022-09-28,28,Wednesday,39,9,September,3,2022,6,2,2022,False
1003,2022-09-29,29,Thursday,39,9,September,3,2022,6,2,2022,False
1004,2022-09-30,30,Friday,39,9,September,3,2022,6,2,2022,False
1005,2022-10-01,1,Saturday,39,10,October,4,2022,7,3,2022,True
1006,2022-10-02,2,Sunday,39,10,October,4,2022,7,3,2022,True
1007,2022-10-03,3,Monday,40,10,October,4,2022,7,3,2022,False
1008,2022-10-04,4,Tuesday,40,10,October,4,2022,7,3,2022,False
1009,2022-10-05,5,Wednesday,40,10,October,4,2022,7,3,2022,False
1010,2022-10-06,6,Thursday,40,10,October,4,2022,7,3,2022,False
1011,2022-10-07,7,Friday,40,10,October,4,2022,7,3,2022,False
1012,2022-10-08,8,Saturday,40,10,October,4,2022,7,3,2022,True
1013,2022-10-09,9,Sunday,40,10,October,4,2022,7,3,2022,True
1014,2022-10-10,10,Monday,41,10,October,4,2022,7,3,2022,False
1015,2022-10-11,11,Tuesday,41,10,October,4,2022,7,3,2022,False
1016,2022-10-12,12,Wednesday,41,10,October,4,2022,7,3,2022,False
1017,2022-10-13,13,Thursday,41,10,October,4,2022,7,3,2022,False
1018,2022-10-14,14,Friday,41,10,October,4,2022,7,3,2022,False
1019,2022-10-15,15,Saturday,41,10,October,4,2022,7,3,2022,True
1020,2022-10-16,16,Sunday,41,10,October,4,2022,7,3,2022,True
1021,2022-10-17,17,Monday,42,10,October,4,2022,7,3,2022,False
1022,2022-10-18,18,Tuesday,42,10,October,4,2022,7,3,2022,False
1023,2022-10-19,19,Wednesday,42,10,October,4,2022,7,3,2022,False
1024,2022-10-20,20,Thursday,42,10,October,4,2022,7,3,2022,False
1025,2022-10-21,21,Friday,42,10,October,4,2022,7,3,2022,False
1026,2022-10-22,22,Saturday,42,10,October,4,2022,7,3,2022,True
1027,2022-10-23,23,Sunday,42,10,October,4,2022,7,3,2022,True
1028,2022-10-24,24,Monday,43,10,October,4,2022,7,3,2022,False
1029,2022-10-25,25,Tuesday,43,10,October,4,2022,7,3,2022,False
1030,2022-10-26,26,Wednesday,43,10,October,4,2022,7,3,2022,False
1031,2022-10-27,27,Thursday,43,10,October,4,2022,7,3,2022,False
1032,2022-10-28,28,Friday,43,10,October,4,2022,7,3,2022,False
1033,2022-10-29,29,Saturday,43,10,October,4,2022,7,3,2022,True
1034,2022-10-30,30,Sunday,43,10,October,4,2022,7,3,2022,True
1035,2022-10-31,31,Monday,44,10,October,4,2022,7,3,2022,False
1036,2022-11-01,1,Tuesday,44,11,November,4,2022,8,3,2022,False
1037,2022-11-02,2,Wednesday,44,11,November,4,2022,8,3,2022,False
1038,2022-11-03,3,Thursday,44,11,November,4,2022,8,3,2022,False
1039,2022-11-04,4,Friday,44,11,November,4,2022,8,3,2022,False
1040,2022-11-05,5,Saturday,44,11,November,4,2022,8,3,2022,True
1041,2022-11-06,6,Sunday,44,11,November,4,2022,8,3,2022,True
1042,2022-11-07,7,Monday,45,11,November,4,2022,8,3,2022,False
1043,2022-11-08,8,Tuesday,45,11,November,4,2022,8,3,2022,False
1044,2022-11-09,9,Wednesday,45,11,November,4,2022,8,3,2022,False
1045,2022-11-10,10,Thursday,45,11,November,4,2022,8,3,2022,False
1046,2022-11-11,11,Friday,45,11,November,4,2022,8,3,2022,False
1047,2022-11-12,12,Saturday,45,11,November,4,2022,8,3,2022,True
1048,2022-11-13,13,Sunday,45,11,November,4,2022,8,3,2022,True
1049,2022-11-14,14,Monday,46,11,November,4,2022,8,3,2022,False
1050,2022-11-15,15,Tuesday,46,11,November,4,2022,8,3,2022,False
1051,2022-11-16,16,Wednesday,46,11,November,4,2022,8,3,2022,False
1052,2022-11-17,17,Thursday,46,11,November,4,2022,8,3,2022,False
1053,2022-11-18,18,Friday,46,11,November,4,2022,8,3,2022,False
1054,2022-11-19,19,Saturday,46,11,November,4,2022,8,3,2022,True
1055,2022-11-20,20,Sunday,46,11,November,4,2022,8,3,2022,True
1056,2022-11-21,21,Monday,47,11,November,4,2022,8,3,2022,False
1057,2022-11-22,22,Tuesday,47,11,November,4,2022,8,3,2022,False
1058,2022-11-23,23,Wednesday,47,11,November,4,2022,8,3,2022,False
1059,2022-11-24,24,Thursday,47,11,November,4,2022,8,3,2022,False
1060,2022-11-25,25,Friday,47,11,November,4,2022,8,3,2022,False
1061,2022-11-26,26,Saturday,47,11,November,4,2022,8,3,2022,True
1062,2022-11-27,27,Sunday,47,11,November,4,2022,8,3,2022,True
1063,2022-11-28,28,Monday,48,11,November,4,2022,8,3,2022,False
1064,2022-11-29,29,Tuesday,48,11,November,4,2022,8,3,2022,False
1065,2022-11-30,30,Wednesday,48,11,November,4,2022,8,3,2022,False
1066,2022-12-01,1,Thursday,48,12,December,4,2022,9,3,2022,False
1067,2022-12-02,2,Friday,48,12,December,4,2022,9,3,2022,False
1068,2022-12-03,3,Saturday,48,12,December,4,2022,9,3,2022,True
1069,2022-12-04,4,Sunday,48,12,December,4,2022,9,3,2022,True
1070,2022-12-05,5,Monday,49,12,December,4,2022,9,3,2022,False
1071,2022-12-06,6,Tuesday,49,12,December,4,2022,9,3,2022,False
1072,2022-12-07,7,Wednesday,49,12,December,4,2022,9,3,2022,False
1073,2022-12-08,8,Thursday,49,12,December,4,2022,9,3,2022,False
1074,2022-12-09,9,Friday,49,12,December,4,2022,9,3,2022,False
1075,2022-12-10,10,Saturday,49,12,December,4,2022,9,3,2022,True
1076,2022-12-11,11,Sunday,49,12,December,4,2022,9,3,2022,True
1077,2022-12-12,12,Monday,50,12,December,4,2022,9,3,2022,False
1078,2022-12-13,13,Tuesday,50,12,December,4,2022,9,3,2022,False
1079,2022-12-14,14,Wednesday,50,12,December,4,2022,9,3,2022,False
1080,2022-12-15,15,Thursday,50,12,December,4,2022,9,3,2022,False
1081,2022-12-16,16,Friday,50,12,December,4,2022,9,3,2022,False
1082,2022-12-17,17,Saturday,50,12,December,4,2022,9,3,2022,True
1083,2022-12-18,18,Sunday,50,12,December,4,2022,9,3,2022,True
1084,2022-12-19,19,Monday,51,12,December,4,2022,9,3,2022,False
1085,2022-12-20,20,Tuesday,51,12,December,4,2022,9,3,2022,False
1086,2022-12-21,21,Wednesday,51,12,December,4,2022,9,3,2022,False
1087,2022-12-22,22,Thursday,51,12,December,4,2022,9,3,2022,False
1088,2022-12-23,23,Friday,51,12,December,4,2022,9,3,2022,False
1089,2022-12-24,24,Saturday,51,12,December,4,2022,9,3,2022,True
1090,2022-12-25,25,Sunday,51,12,December,4,2022,9,3,2022,True
1091,2022-12-26,26,Monday,52,12,December,4,2022,9,3,2022,False
1092,2022-12-27,27,Tuesday,52,12,December,4,2022,9,3,2022,False
1093,2022-12-28,28,Wednesday,52,12,December,4,2022,9,3,2022,False
1094,2022-12-29,29,Thursday,52,12,December,4,2022,9,3,2022,False
1095,2022-12-30,30,Friday,52,12,December,4,2022,9,3,2022,False
1096,2022-12-31,31,Saturday,52,12,December,4,2022,9,3,2022,True
1097,2023-01-01,1,Sunday,52,1,January,1,2023,10,4,2022,True
1098,2023-01-02,2,Monday,1,1,January,1,2023,10,4,2022,False
1099,2023-01-03,3,Tuesday,1,1,January,1,2023,10,4,2022,False
1100,2023-01-04,4,Wednesday,1,1,January,1,2023,10,4,2022,False
1101,2023-01-05,5,Thursday,1,1,January,1,2023,10,4,2022,False
1102,2023-01-06,6,Friday,1,1,January,1,2023,10,4,2022,False
1103,2023-01-07,7,Saturday,1,1,January,1,2023,10,4,2022,True
1104,2023-01-08,8,Sunday,1,1,January,1,2023,10,4,2022,True
1105,2023-01-09,9,Monday,2,1,January,1,2023,10,4,2022,False
1106,2023-01-10,10,Tuesday,2,1,January,1,2023,10,4,2022,False
1107,2023-01-11,11,Wednesday,2,1,January,1,2023,10,4,2022,False
1108,2023-01-12,12,Thursday,2,1,January,1,2023,10,4,2022,False
1109,2023-01-13,13,Friday,2,1,January,1,2023,10,4,2022,False
1110,2023-01-14,14,Saturday,2,1,January,1,2023,10,4,2022,True
1111,2023-01-15,15,Sunday,2,1,January,1,2023,10,4,2022,True
1112,2023-01-16,16,Monday,3,1,January,1,2023,10,4,2022,False
1113,2023-01-17,17,Tuesday,3,1,January,1,2023,10,4,2022,False
1114,2023-01-18,18,Wednesday,3,1,January,1,2023,10,4,2022,False
1115,2023-01-19,19,Thursday,3,1,January,1,2023,10,4,2022,False
1116,2023-01-20,20,Friday,3,1,January,1,2023,10,4,2022,False
1117,2023-01-21,21,Saturday,3,1,January,1,2023,10,4,2022,True
1118,2023-01-22,22,Sunday,3,1,January,1,2023,10,4,2022,True
1119,2023-01-23,23,Monday,4,1,January,1,2023,10,4,2022,False
1120,2023-01-24,24,Tuesday,4,1,January,1,2023,10,4,2022,False
1121,2023-01-25,25,Wednesday,4,1,January,1,2023,10,4,2022,False
1122,2023-01-26,26,Thursday,4,1,January,1,2023,10,4,2022,False
1123,2023-01-27,27,Friday,4,1,January,1,2023,10,4,2022,False
1124,2023-01-28,28,Saturday,4,1,January,1,2023,10,4,2022,True
1125,2023-01-29,29,Sunday,4,1,January,1,2023,10,4,2022,True
1126,2023-01-30,30,Monday,5,1,January,1,2023,10,4,2022,False
1127,2023-01-31,31,Tuesday,5,1,January,1,2023,10,4,2022,False
1128,2023-02-01,1,Wednesday,5,2,February,1,2023,11,4,2022,False
1129,2023-02-02,2,Thursday,5,2,February,1,2023,11,4,2022,False
1130,2023-02-03,3,Friday,5,2,February,1,2023,11,4,2022,False
1131,2023-02-04,4,Saturday,5,2,February,1,2023,11,4,2022,True
1132,2023-02-05,5,Sunday,5,2,February,1,2023,11,4,2022,True
1133,2023-02-06,6,Monday,6,2,February,1,2023,11,4,2022,False
1134,2023-02-07,7,Tuesday,6,2,February,1,2023,11,4,2022,False
1135,2023-02-08,8,Wednesday,6,2,February,1,2023,11,4,2022,False
1136,2023-02-09,9,Thursday,6,2,February,1,2023,11,4,2022,False
1137,2023-02-10,10,Friday,6,2,February,1,2023,11,4,2022,False
1138,2023-02-11,11,Saturday,6,2,February,1,2023,11,4,2022,True
1139,2023-02-12,12,Sunday,6,2,February,1,2023,11,4,2022,True
1140,2023-02-13,13,Monday,7,2,February,1,2023,11,4,2022,False
1141,2023-02-14,14,Tuesday,7,2,February,1,2023,11,4,2022,False
1142,2023-02-15,15,Wednesday,7,2,February,1,2023,11,4,2022,False
1143,2023-02-16,16,Thursday,7,2,February,1,2023,11,4,2022,False
1144,2023-02-17,17,Friday,7,2,February,1,2023,11,4,2022,False
1145,2023-02-18,18,Saturday,7,2,February,1,2023,11,4,2022,True
1146,2023-02-19,19,Sunday,7,2,February,1,2023,11,4,2022,True
1147,2023-02-20,20,Monday,8,2,February,1,2023,11,4,2022,False
1148,2023-02-21,21,Tuesday,8,2,February,1,2023,11,4,2022,False
1149,2023-02-22,22,Wednesday,8,2,February,1,2023,11,4,2022,False
1150,2023-02-23,23,Thursday,8,2,February,1,2023,11,4,2022,False
1151,2023-02-24,24,Friday,8,2,February,1,2023,11,4,2022,False
1152,2023-02-25,25,Saturday,8,2,February,1,2023,11,4,2022,True
1153,2023-02-26,26,Sunday,8,2,February,1,2023,11,4,2022,True
1154,2023-02-27,27,Monday,9,2,February,1,2023,11,4,2022,False
